,game_id,passer_player_name,posteam,defteam,season,week,passing_yards,home_flag_passer,pass_attempts,roof,surface,completion_percentage_ewma_passer,pass_attempts_ewma_passer,air_yards_ewma_passer,yards_after_catch_ewma_passer,epa_ewma_passer,interception_ewma_passer,qb_hit_ewma_passer,sack_ewma_passer,pass_touchdown_ewma_passer,passing_yards_ewma_passer,cpoe_ewma_passer,home_flag_defense,completion_percentage_ewma_defense,pass_attempts_ewma_defense,air_yards_ewma_defense,yards_after_catch_ewma_defense,epa_ewma_defense,interception_ewma_defense,qb_hit_ewma_defense,sack_ewma_defense,pass_touchdown_ewma_defense,passing_yards_ewma_defense,cpoe_ewma_defense
743,2017_19_JAX_PIT,B.Bortles,JAX,PIT,2017,19,214.0,False,26.0,outdoors,grass,0.544465524654365,26.33777143627867,169.49957930206097,71.23901647266015,-8.238470306973726,0.6677899165094745,4.9307015891771915,1.8829778144462914,0.9112931730719063,132.74492107265596,-13.860581675688307,True,0.5493644757216454,26.630321195203724,250.6562223556173,163.18429306576667,-2.0165007575396694,0.991691631789832,9.309482906014672,5.761703563012467,1.7053086506939437,261.7128715962563,-8.167763982914447
744,2017_20_JAX_NE,B.Bortles,JAX,NE,2017,20,293.0,False,36.0,outdoors,fieldturf,0.5404628855220398,26.112590478178323,234.49985993513073,99.74633889780243,3.9978325712679244,0.22259663768736984,4.310233861457528,0.6276592682419005,0.9704310578432807,186.91497383070768,-6.5915707690380545,True,0.5880673438727676,37.31528438070258,382.6595744862082,93.04598032020434,0.5020992101774367,0.029712367868951577,8.813642358602586,6.750254502545847,1.4087839846445291,258.0918296974105,-2.0729064841574805
746,2018_02_NE_JAX,B.Bortles,JAX,NE,2018,2,376.0,True,44.0,outdoors,grass,0.5625,32.0,230.0,88.0,-4.275158405303955,1.0,2.0,1.0,1.0,176.0,-12.037105560302734,False,0.5151515007019043,33.0,377.0,59.0,-9.509828567504883,1.0,11.0,3.0,1.0,176.0,-9.726795196533203
747,2018_03_TEN_JAX,B.Bortles,JAX,TEN,2018,3,155.0,True,34.0,outdoors,grass,0.634943202137947,41.0,320.75,175.75,9.364521384239197,1.0,4.25,0.25,3.2499999999999996,326.0,-1.9915440976619723,False,0.7423077076673508,29.0,371.99999999999994,75.5,5.465673744678496,1.25,7.999999999999999,3.2499999999999996,2.0,290.0,10.296231865882872
748,2018_04_NYJ_JAX,B.Bortles,JAX,NYJ,2018,4,388.0,True,37.0,outdoors,grass,0.6229689442194425,36.15384615384615,192.15384615384613,115.6923076923077,-1.2879810700049759,0.3076923076923077,4.076923076923077,2.1538461538461537,0.9999999999999999,207.6153846153846,-9.47144672503838,False,0.6109631428351768,34.53846153846153,352.6923076923077,85.61538461538461,-4.2214133739471436,0.38461538461538464,8.846153846153845,3.692307692307692,0.5384615384615384,214.15384615384616,-0.1334913542064338
749,2018_05_JAX_KC,B.Bortles,JAX,KC,2018,5,430.0,False,57.0,outdoors,grass,0.731518967449665,36.725,192.04999999999998,202.97499999999997,7.216355526447296,0.7749999999999999,4.025,2.05,1.6749999999999998,329.375,0.3518132716417307,True,0.658718752861023,34.099999999999994,303.9,120.225,-0.13358259201049724,0.6999999999999998,7.6499999999999995,3.6999999999999997,0.7500000000000001,266.34999999999997,0.37889103293418885
750,2018_06_JAX_DAL,B.Bortles,JAX,DAL,2018,6,149.0,False,25.0,closed,matrixturf,0.6293842585618831,50.29752066115703,496.60330578512395,166.17355371900828,-11.681439072632594,2.9338842975206614,10.03305785123967,4.024793388429752,1.2231404958677687,396.7355371900827,-3.923637515257213,True,0.7622417640094915,38.710743801652896,271.10743801652893,168.6611570247934,4.171877824077922,0.6694214876033058,8.264462809917354,1.6611570247933887,1.2892561983471076,342.06611570247935,9.979385676832239
751,2018_07_HOU_JAX,B.Bortles,JAX,HOU,2018,7,61.0,True,12.0,outdoors,grass,0.6097678601086794,33.409340659340664,312.6153846153846,97.2967032967033,-16.613950434621874,1.6428571428571432,7.340659340659341,3.340659340659341,1.0741758241758241,231.35164835164838,-5.925112008720964,False,0.6206253919300142,29.634615384615387,243.62362637362637,86.10164835164835,-7.116022841615991,1.782967032967033,4.678571428571429,2.1895604395604393,1.2609890109890112,187.1813186813187,-9.831988473842433
753,2018_08_PHI_JAX,B.Bortles,JAX,PHI,2018,8,286.0,True,41.0,outdoors,grass,0.5365558106857816,19.12991765782251,154.13266239707227,55.07959743824337,-6.844404033423561,0.5471180237877403,5.112534309240623,1.1125343092406224,0.35773101555352244,117.73193046660569,-11.866410595609416,False,0.6401146403279527,39.5928636779506,278.9524245196706,154.22049405306498,2.6185163801564935,0.2506861848124428,7.938700823421775,2.3970722781335776,1.4766697163769442,275.37602927721866,0.45530046755746234
754,2018_10_JAX_IND,B.Bortles,JAX,IND,2018,10,320.0,False,38.0,closed,fieldturf,0.5691007851645714,33.712195121951225,222.72134146341463,113.70213414634146,-6.970793534052082,0.1823170731707318,7.037804878048781,3.0378048780487807,0.7859756097560976,229.92774390243906,-10.935753232640465,True,0.7512732149442523,28.472560975609763,204.7914634146342,102.42195121951221,3.14945049111436,0.8015243902439028,2.105487804878049,0.667378048780488,2.242378048780488,234.87896341463417,3.6925513467410718
756,2018_11_PIT_JAX,B.Bortles,JAX,PIT,2018,11,104.0,True,18.0,outdoors,grass,0.645844519949943,36.570876943400066,174.23798394472107,211.2390001016157,7.229799503161285,0.06076618229854693,3.0123971141144197,1.012498729803882,1.5953663245605123,289.9789655522813,-7.688318372766076,False,0.7582275172902393,31.28330454222132,201.21237679097652,101.1207194390814,-3.6574354577798593,0.743623615486231,6.522406259526471,4.05883548419876,1.549334417234021,200.11035463875623,6.315574713734978
757,2018_12_JAX_BUF,B.Bortles,JAX,BUF,2018,12,127.0,False,21.0,outdoors,a_turf,0.5856508752963291,24.190082644628102,158.74573228559817,105.077868852459,-2.190930248388929,0.020254708034141727,5.670844059070587,4.337555886736214,0.5317707627692726,165.99088876845957,-10.241507257630778,True,0.5691306472042683,29.705493835523644,201.17795691640697,91.08488009754777,-14.012697502326679,1.5760059612518629,6.678702072889852,2.436831052702886,0.330849478390462,150.0626608860588,-13.597870979274882
759,2018_16_JAX_MIA,C.Kessler,JAX,MIA,2018,16,106.0,False,17.0,outdoors,grass,0.5848548963665963,23.0,161.6,56.275,-16.779700550436974,0.6999999999999998,8.125,5.2749999999999995,0.25000000000000006,107.625,-6.240996548533439,True,0.6787960138004269,26.43015633807293,224.52824522346796,104.12347646900419,3.376026941108659,0.875341001654203,4.416332285727189,1.9786433862823252,2.2442433233925043,251.16419595531477,1.1885164855560795
761,2018_17_JAX_HOU,B.Bortles,JAX,HOU,2018,17,107.0,False,27.0,closed,astroturf,0.7476122992072015,11.354429474634957,78.749375282252,36.56407872948969,-1.675704092649825,0.44669576998344124,2.8523107029956347,1.8152792413066385,0.28130739123889814,72.66547869938282,6.254046780200728,True,0.7054347619351782,44.68636159439612,390.56098283729784,177.24494369117758,14.115993024098591,0.8207987424267746,4.695152090340546,1.547537909858773,3.3045401510052406,412.9713707790684,5.751512898543811
763,2019_13_LA_ARI,J.Goff,LA,ARI,2019,13,424.0,False,42.0,closed,grass,0.7015996582347416,31.204723787158617,280.88082146929656,98.52215686495887,-5.7137027775587335,1.7057568333465052,5.599144208731781,1.6415386178632316,0.067616542287153,209.94164135797595,4.052823615145085,True,0.7567123292856466,43.09317737911102,288.8008535332438,235.93285764284826,9.44219332948971,1.8107098099872423,6.597382949657344,2.3700789179546815,3.281124044573403,398.0807356643673,7.402005521567392
765,2020_10_MIN_CHI,K.Cousins,MIN,CHI,2020,10,292.0,False,35.0,outdoors,grass,0.6878974353031415,20.107317073170734,184.6746951219512,118.79268292682929,7.362120114666659,0.25548780487804884,2.3500000000000005,1.0707317073170735,2.5112804878048784,216.82164634146343,-0.5464389746781528,True,0.5590384539889437,26.689767300071136,216.12193882735497,101.43267960573112,1.1546130741336655,0.05070622904176406,5.020831216339803,2.425769738847678,1.9380144294279038,192.11980489787624,-10.30351257340572
767,2015_16_HOU_TEN,B.Weeden,HOU,TEN,2015,16,200.0,False,24.0,outdoors,grass,0.6616852288403786,22.47107438016529,149.01652892561987,56.25619834710744,-3.6665369213120016,0.24793388429752072,3.504132231404959,1.6115702479338843,0.7520661157024794,136.66942148760333,-1.0214634798775033,True,0.6417421663734636,35.30411242559014,229.0473266808392,169.93040806461593,12.467010075655004,0.009424273798193926,3.4086951867543336,1.7797355115066629,2.458963555683417,271.49422325217313,-1.8598708424461923
768,2020_08_DAL_PHI,B.DiNucci,DAL,PHI,2020,8,180.0,False,39.0,outdoors,grass,0.6666666865348816,3.0,36.0,14.0,-2.5042481422424316,0.0,3.0,3.0,0.0,39.0,6.338098049163818,True,0.6777356870111151,29.366880146386094,186.3751143641354,100.03659652333029,-1.074852428410103,0.716376944190302,6.652333028362306,2.936870997255261,1.8289112534309242,195.60201280878317,4.333360764485156
770,2018_13_LA_DET,M.Stafford,DET,LA,2018,13,245.0,True,32.0,dome,fieldturf,0.7288924862168006,36.494270262946955,179.9503799126145,147.28578686507174,-7.977050199172519,1.4898671152608585,3.8963566775428182,2.2781886127826767,0.3950752486649432,234.88274079008278,-2.1793019078583105,False,0.7365288307769524,37.984137378207805,394.29624151829563,175.19840131868628,8.798671614220256,2.0192835288406177,5.723042010544975,3.029376898151807,5.005261196978764,393.09307576801064,7.8700431882255035
772,2014_07_SF_DEN,C.Kaepernick,SF,DEN,2014,7,263.0,False,38.0,outdoors,grass,0.6098016495560552,32.535714285714285,323.64835164835165,139.47252747252747,7.91202164023787,0.09890109890109892,2.6950549450549457,1.0247252747252749,2.412087912087912,298.53296703296706,-1.9746039267424698,True,0.5210547026031274,39.69421487603306,258.23140495867773,102.78512396694215,-6.866390827273534,0.7603305785123967,8.49586776859504,3.644628099173554,1.7272727272727273,201.4297520661157,-9.972530178910445
775,2015_11_SF_SEA,B.Gabbert,SF,SEA,2015,11,264.0,False,34.0,outdoors,fieldturf,0.6521739363670349,23.0,237.0,101.0,4.4175615310668945,2.0,2.0,0.0,2.0,185.0,0.795332670211792,True,0.5949253687685601,39.51732547505335,402.9759170815974,72.059546794025,-2.347436453187482,0.7243166344883649,10.270805812417438,2.7764454831826035,2.0419672797479933,282.8419876028859,-0.7636050949698981
776,2015_12_ARI_SF,B.Gabbert,SF,ARI,2015,12,318.0,True,35.0,outdoors,grass,0.6483376175165175,31.25,314.24999999999994,114.5,3.1100493669509888,0.5,5.75,1.4999999999999998,1.25,244.25,5.420691788196564,False,0.5436811646434725,36.8712911529603,406.08315268933745,127.19570518899879,5.095221205635327,0.333423655331256,7.51110960574448,3.2720837284920745,1.8273269204714808,288.7641579731744,-5.079301876320682
777,2015_13_SF_CHI,B.Gabbert,SF,CHI,2015,13,196.0,False,32.0,outdoors,grass,0.6939940039928142,33.84615384615385,298.1538461538461,157.07692307692307,1.944571614265442,0.8461538461538461,3.8461538461538463,1.846153846153846,1.0769230769230769,295.30769230769226,2.921359208913949,True,0.5714944860626815,38.096361193591726,255.35296309259033,146.31078319578202,-9.391551162723404,0.7520576247840765,6.288101340137515,2.585392839804455,1.1568085082361443,214.85958474930288,-9.269380814055557
778,2015_14_SF_CLE,B.Gabbert,SF,CLE,2015,14,194.0,False,28.0,outdoors,grass,0.6052355512976646,32.6,244.04999999999995,120.575,-2.418083700537681,0.275,5.3,3.3,1.025,228.275,-6.154072976112365,True,0.7022283958790714,25.526911786843296,205.4189447538763,102.3818380249887,9.737527561667775,0.5294972151136536,1.4542939936775556,0.8044294746349541,2.10862185759446,250.35009784735814,7.874583013800742
779,2015_15_CIN_SF,B.Gabbert,SF,CIN,2015,15,295.0,True,47.0,outdoors,grass,0.6304202473853247,29.520661157024797,230.62809917355372,82.70247933884298,-10.446499969348434,0.09090909090909093,9.115702479338843,7.115702479338843,1.0082644628099173,205.3305785123967,-0.6950386161646571,False,0.7539830414157566,38.359604897881354,287.0693611453646,120.35187496628662,2.8935892933862073,1.1718912490701379,5.9674833565615995,2.160326458519672,0.11109299125270808,268.5245113596877,8.897964982304442
780,2015_16_SF_DET,B.Gabbert,SF,DET,2015,16,225.0,False,33.0,dome,fieldturf,0.6356792002916336,41.189560439560445,270.93131868131866,128.2967032967033,-16.35334330698946,2.032967032967033,6.368131868131868,5.035714285714286,1.0027472527472527,265.19230769230774,-6.656156475072378,True,0.6590674180370355,43.004407723405215,345.60072030588543,107.65984760926688,7.554343380303706,0.2964025684470396,4.101206196654462,1.2799261880907422,2.2056810750145095,282.6083440240453,-0.9143706431609393
781,2015_17_STL_SF,B.Gabbert,SF,LA,2015,17,354.0,True,43.0,outdoors,grass,0.656346974739326,35.72735590118939,236.9615736505032,122.76303751143642,-9.935551679908738,0.6770356816102472,4.788655077767612,3.6779505946935043,1.6678865507776763,238.38517840805127,-1.5017014784433378,False,0.6234320790421201,42.24707890622463,367.3829721931414,133.2037720506358,8.398883998987237,0.9770130210623723,10.79074599833604,3.0177090852779993,2.00551400922133,303.497845062195,-0.5530482048292568
783,2016_02_SF_CAR,B.Gabbert,SF,CAR,2016,2,243.0,False,34.0,outdoors,grass,0.6285714507102966,35.0,195.0,73.0,-6.295581340789795,0.0,1.0,0.0,1.0,170.0,-4.0002288818359375,True,0.75,24.0,125.0,90.0,-2.847240924835205,2.0,3.0,2.0,1.0,178.0,1.4673150777816772
784,2016_03_SF_SEA,B.Gabbert,SF,SEA,2016,3,119.0,False,24.0,outdoors,fieldturf,0.5321428626775742,34.25,337.49999999999994,100.75,-4.030732810497284,1.4999999999999998,3.9999999999999996,1.4999999999999998,1.75,224.75,-8.719517707824707,True,0.5879310518503188,29.75,281.99999999999994,91.25,-2.4537179470062256,0.0,5.999999999999999,3.5,0.0,225.74999999999997,-0.7724795639514923
